index,TMDBid,desc,img,imgSmall,title,title,trailer,allGenres,duration
503,862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Toy Story,Toy Story,False,,81
504,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Coco,Coco,False,,105
505,24428,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",/nNmJRkg8wWnRmzQDe2FwKbPIsJV.jpg,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,The Avengers,The Avengers,False,,143
506,47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,xXx: Return of Xander Cage,xXx: Return of Xander Cage,False,,107
507,672,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,False,,161
508,671,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",/5jkE2SzR5uR2egEb1rRhF22JyWN.jpg,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,False,,152
509,22,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",/jOh79POQu4hyVIseUxdQxTW7vOf.jpg,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,False,,143
510,285,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",/3Au8rkDVsRK2AT4jq9dg6jH6buy.jpg,/2YMnBRh8F6fDGCCEIPk9Hb0cEyB.jpg,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,False,,169
511,58,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,False,,151
512,299536,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,Avengers: Infinity War,Avengers: Infinity War,False,,149
513,1865,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",/uzIGtyS6bbnJzGsPL93WCF1FWm8.jpg,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,False,,137
514,19995,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",/jlQJDD0L5ZojjlS0KYnApdO0n19.jpg,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,Avatar,Avatar,False,,162
515,575249,"Dragon Ball Z: The Real 4-D at Super Tenkaichi Budoka is a cinematic attraction at Universal Studios Japan and the successor to Dragon Ball Z: The Real 4-D. Like its predecessor, it is a new installment in the Dragon Ball series, this time primarily featuring the face off between Super Saiyan Blue Goku and Broly God.",/n6rv1hySg2Ie0UyJENwnnJWb3no.jpg,/bsML7r1iijCiGjowbcUfsgtrUWH.jpg,Dragon Ball Z: The Real 4-D at 超天下一武道会,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,False,,0
516,351286,"Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on Isla Nublar. So, Claire Dearing recruits Owen Grady to help prevent the extinction of the dinosaurs once again.",/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,/c9XxwwhPHdaImA2f1WEfEsbhaFB.jpg,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,False,,129
517,744,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",/am0wHjplG1YynuDWz2LPWx5V9kJ.jpg,/56XAyRDe8UpeAb7QKdqyERpXhTM.jpg,Top Gun,Top Gun,False,,110
518,135397,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,Jurassic World,Jurassic World,False,,124
519,284052,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",/eQN31P4IEhyp6NkdccvppJnyuJ4.jpg,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,Doctor Strange,Doctor Strange,False,,115
520,371370,"This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",,/sOtvIOc65gmDdrAk3Eg01oH4gZY.jpg,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,Looking Back at it All: The Dragon Ball Z Year-End Show!,False,,5
521,9820,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",/mrYJ0ijgaxjHKAs0ybNYxyfP8l5.jpg,/a3XOGrrAjl1wwiumtACWBufg6AL.jpg,The Parent Trap,The Parent Trap,False,,128
522,9637,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",/1RAxtBxslR4OZCZC1vxIRUxjR7a.jpg,/98zsG0FX7z6R4i5q0HONLM21dpt.jpg,Scooby-Doo,Scooby-Doo,False,,88
523,98566,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,False,,101
524,57214,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",/5vAv4h4vugleYsbsNkUb9kcrk8h.jpg,/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,Project X,Project X,False,,88
525,809,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",/g1EsYgp8GbdztpodCCa2n7xxc5S.jpg,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,Shrek 2,Shrek 2,False,,93
526,425,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",/mCVQ2cZmGkAHG2Q3fDZTQA1YzeI.jpg,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,Ice Age,Ice Age,False,,81
527,177572,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",/wURLf7FW0WYytXl9aeYu5dTbmAT.jpg,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,Big Hero 6,Big Hero 6,False,,102
528,2062,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,/npHNjldbeTHdKKw28bJKs7lzqzj.jpg,Ratatouille,Ratatouille,False,,111
529,214756,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",/jKXzYoVQShnYE25qxS3fgFggx4r.jpg,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,Ted 2,Ted 2,False,,115
530,863,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,/eVGu0zsezaSCuN67zgNhzjeNI9Z.jpg,Toy Story 2,Toy Story 2,False,,92
531,808,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/2at55O0N9cXwr5fW9bfM8WG5pAi.jpg,/dyhaB19AICF7TO7CK2aD6KfymnQ.jpg,Shrek,Shrek,False,,90
532,585,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",/c7VbRPlev1bRfKvTxr98erw5T7B.jpg,/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,"Monsters, Inc.","Monsters, Inc.",False,,92
533,106646,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/blbA7NEHARQOWy5i9VF5K2kHrPc.jpg,/pWHf4khOloNVfCxscsXFj3jj6gP.jpg,The Wolf of Wall Street,The Wolf of Wall Street,False,,180
